년월,시도명,시군구명,성별코드,가맹점업종명,총결제금액
2019-08,경기도,수원시 장안구,M,자동차정비 유지,1854168
2019-08,경기도,수원시 장안구,M,의원,2387400
2019-08,경기도,수원시 장안구,M,회원제형태,2575000
2019-08,경기도,수원시 장안구,M,레저업소,3979100
2019-08,경기도,수원시 장안구,M,보건위생,4127014
2019-08,경기도,수원시 장안구,M,학원,6335310
2019-08,경기도,수원시 장안구,M,음료식품,11309820
2019-08,경기도,수원시 장안구,M,유통업 영리,13962060
2019-08,경기도,수원시 장안구,M,일반휴게음식,55797415
2019-08,경기도,수원시 팔달구,F,전기제품,14000
2019-08,경기도,수원시 팔달구,F,병원,30600
2019-08,경기도,수원시 팔달구,F,사무통신,32590
2019-08,경기도,수원시 팔달구,F,농업,81000
2019-08,경기도,수원시 팔달구,F,기타,90000
2019-08,경기도,수원시 팔달구,F,주방용구,120500
2019-08,경기도,수원시 팔달구,F,수리서비스,127620
2019-08,경기도,수원시 팔달구,F,숙박업,173200
2019-08,경기도,수원시 팔달구,F,직물,207600
2019-08,경기도,수원시 팔달구,F,레져용품,485000
2019-08,경기도,수원시 팔달구,F,신변잡화,492800
2019-08,경기도,수원시 팔달구,F,건강식품,515800
2019-08,경기도,수원시 팔달구,F,문화.취미,696100
2019-08,경기도,수원시 팔달구,F,자동차정비 유지,966500
2019-08,경기도,수원시 팔달구,F,서적문구,1112900
2019-08,경기도,수원시 팔달구,F,회원제형태,1156000
2019-08,경기도,수원시 팔달구,F,약국,1178340
2019-08,경기도,수원시 팔달구,F,기타의료기관,1341850
2019-08,경기도,수원시 팔달구,F,용역 서비스,1347500
2019-08,경기도,수원시 팔달구,F,의류,1552200
2019-08,경기도,수원시 팔달구,F,레저업소,1948800
2019-08,경기도,수원시 팔달구,F,학원,4153800
2019-08,경기도,수원시 팔달구,F,의원,4306630
2019-08,경기도,수원시 팔달구,F,유통업 영리,4965010
2019-08,경기도,수원시 팔달구,F,보건위생,8755900
2019-08,경기도,수원시 팔달구,F,음료식품,11489136
2019-08,경기도,수원시 팔달구,F,일반휴게음식,48374900
2019-08,경기도,수원시 팔달구,M,병원,5700
2019-08,경기도,수원시 팔달구,M,주방용구,15000
2019-08,경기도,수원시 팔달구,M,농업,15000
2019-08,경기도,수원시 팔달구,M,건축자재,16000
2019-08,경기도,수원시 팔달구,M,광학제품,53000
2019-08,경기도,수원시 팔달구,M,사무통신,60000
2019-08,경기도,수원시 팔달구,M,건강식품,112500
2019-08,경기도,수원시 팔달구,M,직물,121000
2019-08,경기도,수원시 팔달구,M,수리서비스,125250
2019-08,경기도,수원시 팔달구,M,숙박업,175000
2019-08,경기도,수원시 팔달구,M,기타,214000
2019-08,경기도,수원시 팔달구,M,신변잡화,217100
2019-08,경기도,수원시 팔달구,M,회원제형태,246000
2019-08,경기도,수원시 팔달구,M,레져용품,441000
2019-08,경기도,수원시 팔달구,M,자동차정비 유지,449000
2019-08,경기도,수원시 팔달구,M,의류,559900
2019-08,경기도,수원시 팔달구,M,서적문구,718100
2019-08,경기도,수원시 팔달구,M,문화.취미,813600
2019-08,경기도,수원시 팔달구,M,약국,1156070
2019-08,경기도,수원시 팔달구,M,용역 서비스,1210000
2019-08,경기도,수원시 팔달구,M,레저업소,1793450
2019-08,경기도,수원시 팔달구,M,기타의료기관,1867950
2019-08,경기도,수원시 팔달구,M,의원,3005930
2019-08,경기도,수원시 팔달구,M,보건위생,4901900
2019-08,경기도,수원시 팔달구,M,학원,5915500
2019-08,경기도,수원시 팔달구,M,음료식품,6886300
2019-08,경기도,수원시 팔달구,M,유통업 영리,10904440
2019-08,경기도,수원시 팔달구,M,일반휴게음식,61189085
2019-08,경기도,시흥시,F,일반휴게음식,130000
2019-08,경기도,시흥시,M,일반휴게음식,102000
2019-08,경기도,안산시 단원구,F,연료판매점,30000
2019-08,경기도,안산시 단원구,F,건축자재,43000
2019-08,경기도,안산시 단원구,F,전기제품,59900
2019-08,경기도,안산시 단원구,F,주방용구,115200
2019-08,경기도,안산시 단원구,F,사무통신,125600
2019-08,경기도,안산시 단원구,F,유통업 비영리,509090
2019-08,경기도,안산시 단원구,F,건강식품,521000
2019-08,경기도,안산시 단원구,F,기타,530700
2019-08,경기도,안산시 단원구,F,수리서비스,790730
2019-08,경기도,안산시 단원구,F,문화.취미,961600
2019-08,경기도,안산시 단원구,F,광학제품,966000
2019-08,경기도,안산시 단원구,F,신변잡화,1556020
2019-08,경기도,안산시 단원구,F,레져용품,1809000
2019-08,경기도,안산시 단원구,F,병원,2264580
2019-08,경기도,안산시 단원구,F,자동차정비 유지,3071750
2019-08,경기도,안산시 단원구,F,의류,3188150
2019-08,경기도,안산시 단원구,F,서적문구,4494670
2019-08,경기도,안산시 단원구,F,직물,5017800
2019-08,경기도,안산시 단원구,F,레저업소,5100200
2019-08,경기도,안산시 단원구,F,가구,5669900
2019-08,경기도,안산시 단원구,F,용역 서비스,5903500
2019-08,경기도,안산시 단원구,F,기타의료기관,6240210
2019-08,경기도,안산시 단원구,F,약국,7369800
2019-08,경기도,안산시 단원구,F,보건위생,12551140
2019-08,경기도,안산시 단원구,F,음료식품,14811450
2019-08,경기도,안산시 단원구,F,의원,15258160
2019-08,경기도,안산시 단원구,F,회원제형태,16062900
2019-08,경기도,안산시 단원구,F,학원,30625500
2019-08,경기도,안산시 단원구,F,유통업 영리,65520650
2019-08,경기도,안산시 단원구,F,일반휴게음식,90887550
2019-08,경기도,안산시 단원구,M,농업,14500
2019-08,경기도,안산시 단원구,M,사무통신,25550
2019-08,경기도,안산시 단원구,M,주방용구,65900
2019-08,경기도,안산시 단원구,M,전기제품,98290
2019-08,경기도,안산시 단원구,M,유통업 비영리,190580
2019-08,경기도,안산시 단원구,M,건축자재,274000
2019-08,경기도,안산시 단원구,M,기타,281270
2019-08,경기도,안산시 단원구,M,광학제품,330000
2019-08,경기도,안산시 단원구,M,건강식품,360200
2019-08,경기도,안산시 단원구,M,문화.취미,363550
2019-08,경기도,안산시 단원구,M,신변잡화,541000
2019-08,경기도,안산시 단원구,M,직물,1076000
2019-08,경기도,안산시 단원구,M,수리서비스,1262380
2019-08,경기도,안산시 단원구,M,자동차정비 유지,1634362
2019-08,경기도,안산시 단원구,M,레져용품,1786200
2019-08,경기도,안산시 단원구,M,서적문구,2158570
2019-08,경기도,안산시 단원구,M,의류,2268720
2019-08,경기도,안산시 단원구,M,기타의료기관,2912500
2019-08,경기도,안산시 단원구,M,가구,3569300
2019-08,경기도,안산시 단원구,M,용역 서비스,4037600
2019-08,경기도,안산시 단원구,M,약국,4705520
2019-08,경기도,안산시 단원구,M,병원,5260570
2019-08,경기도,안산시 단원구,M,레저업소,5367800
2019-08,경기도,안산시 단원구,M,보건위생,6518090
2019-08,경기도,안산시 단원구,M,회원제형태,6823300
2019-08,경기도,안산시 단원구,M,음료식품,7694660
2019-08,경기도,안산시 단원구,M,의원,7963510
2019-08,경기도,안산시 단원구,M,학원,15788000
2019-08,경기도,안산시 단원구,M,유통업 영리,43990950
2019-08,경기도,안산시 단원구,M,일반휴게음식,77875675
2019-08,경기도,안산시 상록구,F,건강식품,30000
2019-08,경기도,안산시 상록구,F,기타,31800
2019-08,경기도,안산시 상록구,F,전기제품,43945
2019-08,경기도,안산시 상록구,F,주방용구,95900
2019-08,경기도,안산시 상록구,F,용역 서비스,146500
2019-08,경기도,안산시 상록구,F,광학제품,192000
2019-08,경기도,안산시 상록구,F,연료판매점,242396
2019-08,경기도,안산시 상록구,F,직물,293000
2019-08,경기도,안산시 상록구,F,수리서비스,614160
2019-08,경기도,안산시 상록구,F,자동차정비 유지,617500
2019-08,경기도,안산시 상록구,F,의류,630300
2019-08,경기도,안산시 상록구,F,신변잡화,913500
2019-08,경기도,안산시 상록구,F,문화.취미,946900
2019-08,경기도,안산시 상록구,F,건축자재,1022800
2019-08,경기도,안산시 상록구,F,사무통신,1045100
2019-08,경기도,안산시 상록구,F,기타의료기관,1083000
2019-08,경기도,안산시 상록구,F,레져용품,1342500
2019-08,경기도,안산시 상록구,F,서적문구,1524490
2019-08,경기도,안산시 상록구,F,회원제형태,2448160
2019-08,경기도,안산시 상록구,F,병원,2990754
2019-08,경기도,안산시 상록구,F,유통업 비영리,3020290
2019-08,경기도,안산시 상록구,F,레저업소,3933400
2019-08,경기도,안산시 상록구,F,약국,4175390
2019-08,경기도,안산시 상록구,F,의원,6717640
2019-08,경기도,안산시 상록구,F,보건위생,7405940
2019-08,경기도,안산시 상록구,F,음료식품,11365774
2019-08,경기도,안산시 상록구,F,학원,21511000
2019-08,경기도,안산시 상록구,F,가구,35567000
2019-08,경기도,안산시 상록구,F,유통업 영리,49171210
2019-08,경기도,안산시 상록구,F,일반휴게음식,52685950
2019-08,경기도,안산시 상록구,M,주방용구,15200
2019-08,경기도,안산시 상록구,M,건강식품,50100
2019-08,경기도,안산시 상록구,M,사무통신,91400
2019-08,경기도,안산시 상록구,M,건축자재,112400
2019-08,경기도,안산시 상록구,M,용역 서비스,132000
2019-08,경기도,안산시 상록구,M,전기제품,139800
2019-08,경기도,안산시 상록구,M,기타,199000
2019-08,경기도,안산시 상록구,M,직물,204000
2019-08,경기도,안산시 상록구,M,유통업 비영리,490020
2019-08,경기도,안산시 상록구,M,수리서비스,544040
2019-08,경기도,안산시 상록구,M,서적문구,544150
2019-08,경기도,안산시 상록구,M,신변잡화,624520
2019-08,경기도,안산시 상록구,M,문화.취미,658500
2019-08,경기도,안산시 상록구,M,광학제품,730300
2019-08,경기도,안산시 상록구,M,레져용품,962300
2019-08,경기도,안산시 상록구,M,회원제형태,1014000
2019-08,경기도,안산시 상록구,M,의류,1056700
2019-08,경기도,안산시 상록구,M,자동차정비 유지,1139800
2019-08,경기도,안산시 상록구,M,기타의료기관,1212950
2019-08,경기도,안산시 상록구,M,약국,1815110
2019-08,경기도,안산시 상록구,M,병원,2001920
2019-08,경기도,안산시 상록구,M,레저업소,2058200
2019-08,경기도,안산시 상록구,M,보건위생,3047750
2019-08,경기도,안산시 상록구,M,의원,3132700
2019-08,경기도,안산시 상록구,M,음료식품,6834850
2019-08,경기도,안산시 상록구,M,학원,7929000
2019-08,경기도,안산시 상록구,M,가구,19094000
2019-08,경기도,안산시 상록구,M,유통업 영리,30601083
2019-08,경기도,안산시 상록구,M,일반휴게음식,47088876
2019-08,경기도,안성시,F,신변잡화,28000
2019-08,경기도,안성시,F,농업,30300
2019-08,경기도,안성시,F,주방용구,43000
2019-08,경기도,안성시,F,기타의료기관,44000
2019-08,경기도,안성시,F,회원제형태,77000
2019-08,경기도,안성시,F,수리서비스,145870
2019-08,경기도,안성시,F,레져용품,180000
2019-08,경기도,안성시,F,가구,240000
2019-08,경기도,안성시,F,문화.취미,286520
2019-08,경기도,안성시,F,자동차정비 유지,306100
2019-08,경기도,안성시,F,직물,345000
2019-08,경기도,안성시,F,서적문구,346300
2019-08,경기도,안성시,F,병원,411870
2019-08,경기도,안성시,F,의류,449000
2019-08,경기도,안성시,F,용역 서비스,550000
2019-08,경기도,안성시,F,약국,880090
2019-08,경기도,안성시,F,레저업소,1245200
2019-08,경기도,안성시,F,의원,1622300
2019-08,경기도,안성시,F,보건위생,2371260
2019-08,경기도,안성시,F,학원,3092000
2019-08,경기도,안성시,F,음료식품,4730400
2019-08,경기도,안성시,F,연료판매점,5305823
2019-08,경기도,안성시,F,유통업 영리,7617450
2019-08,경기도,안성시,F,유통업 비영리,12621480
2019-08,경기도,안성시,F,일반휴게음식,18976530
2019-08,경기도,안성시,M,건축자재,10000
2019-08,경기도,안성시,M,전기제품,16500
2019-08,경기도,안성시,M,기타,24000
2019-08,경기도,안성시,M,농업,40500
2019-08,경기도,안성시,M,신변잡화,46500
2019-08,경기도,안성시,M,직물,80000
2019-08,경기도,안성시,M,문화.취미,149000
2019-08,경기도,안성시,M,의류,153400
2019-08,경기도,안성시,M,회원제형태,179000
2019-08,경기도,안성시,M,수리서비스,187460
2019-08,경기도,안성시,M,서적문구,209900
2019-08,경기도,안성시,M,레져용품,324000
2019-08,경기도,안성시,M,병원,456490
2019-08,경기도,안성시,M,약국,627990
2019-08,경기도,안성시,M,보건위생,874200
2019-08,경기도,안성시,M,의원,1200000
2019-08,경기도,안성시,M,레저업소,2072900
2019-08,경기도,안성시,M,자동차정비 유지,2202710
2019-08,경기도,안성시,M,음료식품,2777330
2019-08,경기도,안성시,M,학원,3137000
2019-08,경기도,안성시,M,유통업 영리,7478180
2019-08,경기도,안성시,M,유통업 비영리,7824940
2019-08,경기도,안성시,M,연료판매점,8329976
2019-08,경기도,안성시,M,일반휴게음식,17898019
2019-08,경기도,양주시,F,병원,18300
2019-08,경기도,양주시,F,농업,27000
2019-08,경기도,양주시,F,가구,38000
2019-08,경기도,양주시,F,기타,39000
2019-08,경기도,양주시,F,광학제품,47000
2019-08,경기도,양주시,F,사무통신,63000
2019-08,경기도,양주시,F,건축자재,68550
2019-08,경기도,양주시,F,직물,142000
2019-08,경기도,양주시,F,용역 서비스,226100
2019-08,경기도,양주시,F,건강식품,244000
2019-08,경기도,양주시,F,신변잡화,338790
2019-08,경기도,양주시,F,레져용품,459600
2019-08,경기도,양주시,F,주방용구,473350
2019-08,경기도,양주시,F,수리서비스,658667
2019-08,경기도,양주시,F,의류,1088300
2019-08,경기도,양주시,F,자동차정비 유지,1097290
2019-08,경기도,양주시,F,연료판매점,1273550
2019-08,경기도,양주시,F,서적문구,1698720
2019-08,경기도,양주시,F,문화.취미,2500500
2019-08,경기도,양주시,F,약국,4119830
2019-08,경기도,양주시,F,기타의료기관,4464910
2019-08,경기도,양주시,F,레저업소,7014410
2019-08,경기도,양주시,F,회원제형태,8900000
2019-08,경기도,양주시,F,음료식품,12250020
2019-08,경기도,양주시,F,보건위생,13041980
2019-08,경기도,양주시,F,의원,13773404
2019-08,경기도,양주시,F,유통업 비영리,15846950
2019-08,경기도,양주시,F,유통업 영리,18866230
2019-08,경기도,양주시,F,학원,37798000
2019-08,경기도,양주시,F,일반휴게음식,87682582
2019-08,경기도,양주시,M,병원,8000
2019-08,경기도,양주시,M,자동차판매,19000
2019-08,경기도,양주시,M,광학제품,25000
2019-08,경기도,양주시,M,용역 서비스,26100
2019-08,경기도,양주시,M,직물,31500
2019-08,경기도,양주시,M,숙박업,87000
2019-08,경기도,양주시,M,농업,137000
2019-08,경기도,양주시,M,기타,228000
2019-08,경기도,양주시,M,건강식품,258000
2019-08,경기도,양주시,M,주방용구,346000
2019-08,경기도,양주시,M,신변잡화,435300
2019-08,경기도,양주시,M,건축자재,491900
2019-08,경기도,양주시,M,의류,501500
2019-08,경기도,양주시,M,수리서비스,515250
2019-08,경기도,양주시,M,가구,520000
2019-08,경기도,양주시,M,서적문구,612800
2019-08,경기도,양주시,M,레져용품,629000
2019-08,경기도,양주시,M,문화.취미,862100
2019-08,경기도,양주시,M,연료판매점,1472000
2019-08,경기도,양주시,M,자동차정비 유지,2126900
2019-08,경기도,양주시,M,약국,2386300
2019-08,경기도,양주시,M,회원제형태,4679800
2019-08,경기도,양주시,M,기타의료기관,5517790
2019-08,경기도,양주시,M,보건위생,7459979
2019-08,경기도,양주시,M,음료식품,8303520
2019-08,경기도,양주시,M,레저업소,8555000
2019-08,경기도,양주시,M,유통업 비영리,11310090
2019-08,경기도,양주시,M,의원,12757880
2019-08,경기도,양주시,M,학원,15071000
2019-08,경기도,양주시,M,유통업 영리,19906490
2019-08,경기도,양주시,M,일반휴게음식,81148176
2019-08,경기도,양평군,F,사무통신,29300
2019-08,경기도,양평군,F,건강식품,44000
2019-08,경기도,양평군,F,주방용구,293000
2019-08,경기도,양평군,F,가구,340000
2019-08,경기도,양평군,F,기타,399400
2019-08,경기도,양평군,F,광학제품,544000
2019-08,경기도,양평군,F,용역 서비스,623000
2019-08,경기도,양평군,F,수리서비스,736200
2019-08,경기도,양평군,F,숙박업,883500
2019-08,경기도,양평군,F,직물,954000
2019-08,경기도,양평군,F,기타의료기관,1113300
2019-08,경기도,양평군,F,농업,1646340
2019-08,경기도,양평군,F,전기제품,1911000
2019-08,경기도,양평군,F,건축자재,2061600
2019-08,경기도,양평군,F,신변잡화,2802030
2019-08,경기도,양평군,F,레저업소,2983800
2019-08,경기도,양평군,F,회원제형태,3250500
2019-08,경기도,양평군,F,레져용품,3427000
2019-08,경기도,양평군,F,서적문구,3592970
2019-08,경기도,양평군,F,문화.취미,4574700
2019-08,경기도,양평군,F,의류,5384450
2019-08,경기도,양평군,F,자동차정비 유지,6247550
2019-08,경기도,양평군,F,병원,8378240
2019-08,경기도,양평군,F,약국,9924368
2019-08,경기도,양평군,F,보건위생,13940780
2019-08,경기도,양평군,F,학원,16121500
2019-08,경기도,양평군,F,의원,21139480
2019-08,경기도,양평군,F,음료식품,29080191
2019-08,경기도,양평군,F,연료판매점,51579374
2019-08,경기도,양평군,F,유통업 비영리,59244550
2019-08,경기도,양평군,F,유통업 영리,80840901
2019-08,경기도,양평군,F,일반휴게음식,141251174
2019-08,경기도,양평군,M,여행,58200
2019-08,경기도,양평군,M,주방용구,288600
2019-08,경기도,양평군,M,광학제품,299200
2019-08,경기도,양평군,M,용역 서비스,322000
2019-08,경기도,양평군,M,가구,325000
2019-08,경기도,양평군,M,숙박업,424009
2019-08,경기도,양평군,M,건강식품,467700
2019-08,경기도,양평군,M,사무통신,486300
2019-08,경기도,양평군,M,직물,560000
2019-08,경기도,양평군,M,수리서비스,840400
2019-08,경기도,양평군,M,기타의료기관,1000900
2019-08,경기도,양평군,M,전기제품,1147600
2019-08,경기도,양평군,M,기타,1448100
2019-08,경기도,양평군,M,신변잡화,1496440
2019-08,경기도,양평군,M,레져용품,1674800
2019-08,경기도,양평군,M,회원제형태,2141000
2019-08,경기도,양평군,M,의류,2175700
2019-08,경기도,양평군,M,서적문구,2335230
2019-08,경기도,양평군,M,건축자재,2651160
2019-08,경기도,양평군,M,농업,2707290
2019-08,경기도,양평군,M,병원,2733480
2019-08,경기도,양평군,M,문화.취미,3346600
2019-08,경기도,양평군,M,레저업소,4600500
2019-08,경기도,양평군,M,자동차정비 유지,5844200
2019-08,경기도,양평군,M,약국,6614290
2019-08,경기도,양평군,M,보건위생,6620800
2019-08,경기도,양평군,M,의원,10359160
2019-08,경기도,양평군,M,학원,11770750
2019-08,경기도,양평군,M,음료식품,17594173
2019-08,경기도,양평군,M,유통업 비영리,41495990
2019-08,경기도,양평군,M,연료판매점,63550342
2019-08,경기도,양평군,M,유통업 영리,68493190
2019-08,경기도,양평군,M,일반휴게음식,153733047
2019-08,경기도,여주시,F,병원,4500
2019-08,경기도,여주시,F,기타의료기관,5500
2019-08,경기도,여주시,F,가구,13400
2019-08,경기도,여주시,F,서적문구,19300
2019-08,경기도,여주시,F,수리서비스,38900
2019-08,경기도,여주시,F,문화.취미,45000
2019-08,경기도,여주시,F,용역 서비스,58600
2019-08,경기도,여주시,F,농업,64500
2019-08,경기도,여주시,F,유통업 비영리,67080
2019-08,경기도,여주시,F,건축자재,79000
2019-08,경기도,여주시,F,레져용품,110000
2019-08,경기도,여주시,F,연료판매점,130000
2019-08,경기도,여주시,F,회원제형태,180000
2019-08,경기도,여주시,F,기타,276500
2019-08,경기도,여주시,F,의류,281900
2019-08,경기도,여주시,F,레저업소,341100
2019-08,경기도,여주시,F,신변잡화,525150
2019-08,경기도,여주시,F,약국,925880
2019-08,경기도,여주시,F,의원,1586220
2019-08,경기도,여주시,F,보건위생,1723000
2019-08,경기도,여주시,F,학원,2497000
2019-08,경기도,여주시,F,음료식품,3225670
2019-08,경기도,여주시,F,유통업 영리,5610010
2019-08,경기도,여주시,F,일반휴게음식,10938500
2019-08,경기도,여주시,M,기타의료기관,16000
2019-08,경기도,여주시,M,서적문구,18500
2019-08,경기도,여주시,M,수리서비스,39200
2019-08,경기도,여주시,M,문화.취미,51000
2019-08,경기도,여주시,M,유통업 비영리,59180
2019-08,경기도,여주시,M,직물,62000
2019-08,경기도,여주시,M,기타,76000
2019-08,경기도,여주시,M,건축자재,118000
2019-08,경기도,여주시,M,연료판매점,153000
2019-08,경기도,여주시,M,농업,217500
2019-08,경기도,여주시,M,레져용품,234000
2019-08,경기도,여주시,M,회원제형태,300000
2019-08,경기도,여주시,M,자동차정비 유지,361000
2019-08,경기도,여주시,M,신변잡화,368300
2019-08,경기도,여주시,M,보건위생,383000
2019-08,경기도,여주시,M,레저업소,500000
2019-08,경기도,여주시,M,약국,579760
2019-08,경기도,여주시,M,의원,652080
2019-08,경기도,여주시,M,학원,2257000
2019-08,경기도,여주시,M,음료식품,2379300
2019-08,경기도,여주시,M,유통업 영리,4026160
2019-08,경기도,여주시,M,일반휴게음식,11367080
2019-08,경기도,연천군,F,용역 서비스,1800
2019-08,경기도,연천군,F,직물,17000
2019-08,경기도,연천군,F,광학제품,36000
2019-08,경기도,연천군,F,건축자재,43800
2019-08,경기도,연천군,F,주방용구,60000
2019-08,경기도,연천군,F,기타의료기관,130000
2019-08,경기도,연천군,F,사무통신,173100
2019-08,경기도,연천군,F,숙박업,245000
2019-08,경기도,연천군,F,연료판매점,290000
2019-08,경기도,연천군,F,농업,326900
2019-08,경기도,연천군,F,기타,353780
2019-08,경기도,연천군,F,문화.취미,484050
2019-08,경기도,연천군,F,의류,628400
2019-08,경기도,연천군,F,서적문구,643100
2019-08,경기도,연천군,F,수리서비스,688360
2019-08,경기도,연천군,F,레저업소,1154250
2019-08,경기도,연천군,F,신변잡화,1219410
2019-08,경기도,연천군,F,자동차정비 유지,1227090
2019-08,경기도,연천군,F,레져용품,1776700
2019-08,경기도,연천군,F,약국,2339180
2019-08,경기도,연천군,F,의원,3128600
2019-08,경기도,연천군,F,회원제형태,3465000
2019-08,경기도,연천군,F,음료식품,5359601
2019-08,경기도,연천군,F,보건위생,5435830
2019-08,경기도,연천군,F,유통업 영리,7186470
2019-08,경기도,연천군,F,학원,10672827
2019-08,경기도,연천군,F,일반휴게음식,43316919
2019-08,경기도,연천군,M,전기제품,10000
2019-08,경기도,연천군,M,사무통신,15000
2019-08,경기도,연천군,M,용역 서비스,16700
2019-08,경기도,연천군,M,직물,22000
2019-08,경기도,연천군,M,유통업 비영리,22500
2019-08,경기도,연천군,M,주방용구,50700
2019-08,경기도,연천군,M,숙박업,52000
2019-08,경기도,연천군,M,문화.취미,153400
2019-08,경기도,연천군,M,광학제품,158000
2019-08,경기도,연천군,M,수리서비스,174590
2019-08,경기도,연천군,M,기타의료기관,183500
2019-08,경기도,연천군,M,건축자재,239600
2019-08,경기도,연천군,M,서적문구,251500
2019-08,경기도,연천군,M,의류,284600
2019-08,경기도,연천군,M,농업,285000
2019-08,경기도,연천군,M,신변잡화,399250
2019-08,경기도,연천군,M,기타,451500
2019-08,경기도,연천군,M,의원,877330
2019-08,경기도,연천군,M,레져용품,1224000
2019-08,경기도,연천군,M,연료판매점,1288981
2019-08,경기도,연천군,M,회원제형태,1296000
2019-08,경기도,연천군,M,약국,1955530
2019-08,경기도,연천군,M,레저업소,2230200
2019-08,경기도,연천군,M,자동차정비 유지,2459200
2019-08,경기도,연천군,M,보건위생,3224800
2019-08,경기도,연천군,M,음료식품,7369361
2019-08,경기도,연천군,M,학원,7768573
2019-08,경기도,연천군,M,유통업 영리,10195390
2019-08,경기도,연천군,M,일반휴게음식,61632940
2019-08,경기도,오산시,F,사무통신,2400
2019-08,경기도,오산시,F,농업,13000
2019-08,경기도,오산시,F,건강식품,18000
2019-08,경기도,오산시,F,전기제품,20000
2019-08,경기도,오산시,F,광학제품,35000
2019-08,경기도,오산시,F,기타,59030
2019-08,경기도,오산시,F,직물,69000
2019-08,경기도,오산시,F,주방용구,97000
2019-08,경기도,오산시,F,유통업 비영리,108290
2019-08,경기도,오산시,F,자동차정비 유지,174500
2019-08,경기도,오산시,F,수리서비스,176080
2019-08,경기도,오산시,F,레져용품,248400
2019-08,경기도,오산시,F,의류,285500
2019-08,경기도,오산시,F,문화.취미,356000
2019-08,경기도,오산시,F,기타의료기관,424000
2019-08,경기도,오산시,F,신변잡화,476650
2019-08,경기도,오산시,F,연료판매점,517400
2019-08,경기도,오산시,F,레저업소,578000
2019-08,경기도,오산시,F,병원,660790
2019-08,경기도,오산시,F,서적문구,1174630
2019-08,경기도,오산시,F,약국,1651540
2019-08,경기도,오산시,F,회원제형태,1667000
2019-08,경기도,오산시,F,보건위생,2409850
2019-08,경기도,오산시,F,의원,3803700
2019-08,경기도,오산시,F,학원,7503900
2019-08,경기도,오산시,F,음료식품,8736880
2019-08,경기도,오산시,F,유통업 영리,12745060
2019-08,경기도,오산시,F,일반휴게음식,19245830
2019-08,경기도,오산시,M,광학제품,8000
2019-08,경기도,오산시,M,농업,57400
2019-08,경기도,오산시,M,주방용구,85900
2019-08,경기도,오산시,M,용역 서비스,90000
2019-08,경기도,오산시,M,수리서비스,101870
2019-08,경기도,오산시,M,숙박업,105000
2019-08,경기도,오산시,M,유통업 비영리,105450
2019-08,경기도,오산시,M,직물,125000
2019-08,경기도,오산시,M,건강식품,168000
2019-08,경기도,오산시,M,레져용품,190500
2019-08,경기도,오산시,M,기타,355250
2019-08,경기도,오산시,M,신변잡화,441690
2019-08,경기도,오산시,M,병원,444500
2019-08,경기도,오산시,M,기타의료기관,445000
2019-08,경기도,오산시,M,자동차정비 유지,465000
2019-08,경기도,오산시,M,의류,494300
2019-08,경기도,오산시,M,서적문구,743060
2019-08,경기도,오산시,M,연료판매점,855716
2019-08,경기도,오산시,M,레저업소,1121500
2019-08,경기도,오산시,M,문화.취미,1146000
2019-08,경기도,오산시,M,회원제형태,1597700
2019-08,경기도,오산시,M,약국,1629480
2019-08,경기도,오산시,M,보건위생,2141500
2019-08,경기도,오산시,M,의원,2971800
2019-08,경기도,오산시,M,학원,4155800
2019-08,경기도,오산시,M,음료식품,6855183
2019-08,경기도,오산시,M,유통업 영리,9896320
2019-08,경기도,오산시,M,일반휴게음식,20245356
2019-08,경기도,용인시 기흥구,F,건축자재,5000
2019-08,경기도,용인시 기흥구,F,자동차정비 유지,5450
2019-08,경기도,용인시 기흥구,F,전기제품,6600
2019-08,경기도,용인시 기흥구,F,주방용구,7000
2019-08,경기도,용인시 기흥구,F,농업,23000
2019-08,경기도,용인시 기흥구,F,숙박업,30000
2019-08,경기도,용인시 기흥구,F,기타,67960
2019-08,경기도,용인시 기흥구,F,직물,90000
2019-08,경기도,용인시 기흥구,F,의류,116200
2019-08,경기도,용인시 기흥구,F,연료판매점,229111
2019-08,경기도,용인시 기흥구,F,신변잡화,254240
2019-08,경기도,용인시 기흥구,F,용역 서비스,258600
2019-08,경기도,용인시 기흥구,F,문화.취미,322400
2019-08,경기도,용인시 기흥구,F,서적문구,327815
2019-08,경기도,용인시 기흥구,F,레져용품,404200
2019-08,경기도,용인시 기흥구,F,수리서비스,418070
2019-08,경기도,용인시 기흥구,F,광학제품,435000
2019-08,경기도,용인시 기흥구,F,병원,587470
2019-08,경기도,용인시 기흥구,F,레저업소,1317200
2019-08,경기도,용인시 기흥구,F,약국,1855860
2019-08,경기도,용인시 기흥구,F,회원제형태,4236300
2019-08,경기도,용인시 기흥구,F,보건위생,4342800
2019-08,경기도,용인시 기흥구,F,유통업 영리,5487698
2019-08,경기도,용인시 기흥구,F,기타의료기관,6080100
2019-08,경기도,용인시 기흥구,F,음료식품,6828922
2019-08,경기도,용인시 기흥구,F,의원,9086655
2019-08,경기도,용인시 기흥구,F,학원,28013500
2019-08,경기도,용인시 기흥구,F,일반휴게음식,34304820
2019-08,경기도,용인시 기흥구,M,용역 서비스,7000
2019-08,경기도,용인시 기흥구,M,건축자재,22500
2019-08,경기도,용인시 기흥구,M,광학제품,30000
2019-08,경기도,용인시 기흥구,M,의류,53100
2019-08,경기도,용인시 기흥구,M,숙박업,60000
